,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
186,1453884,"July 21, 2019",District of Columbia,Washington,2300  15th St NE,0,4,"2300  15th St NE, Washington District of Columbia",38.92104979601156,-76.98265523623947
187,1453350,"July 20, 2019",Maryland,Baltimore,2800  Boarman Ave,1,3,"2800  Boarman Ave, Baltimore Maryland",39.3380494,-76.667863705625
188,1452654,"July 20, 2019",Pennsylvania,Clairton,501 Waddell Ave,0,4,"501 Waddell Ave, Clairton Pennsylvania",40.2942909,-79.886323
189,1452617,"July 20, 2019",Illinois,Chicago,2401 N Lake Shore Dr,0,7,"2401 N Lake Shore Dr, Chicago Illinois",41.902162,-87.6243207
190,1450767,"July 18, 2019",Illinois,Chicago,3427 W Fulton Blvd,1,3,"3427 W Fulton Blvd, Chicago Illinois",41.8860294,-87.71226262272117
191,1450124,"July 17, 2019",Texas,Lubbock,N Elder Ave and E Colgate St,1,3,"N Elder Ave and E Colgate St, Lubbock Texas",Not Found,Not Found
192,1449602,"July 16, 2019",Texas,San Antonio,6989 San Pedro Ave,0,4,"6989 San Pedro Ave, San Antonio Texas",29.50685344897959,-98.4993681632653
193,1448578,"July 15, 2019",Georgia,Atlanta,1572 Hardee St NE,0,4,"1572 Hardee St NE, Atlanta Georgia",33.7554917,-84.33616286666667
194,1447456,"July 14, 2019",Illinois,Chicago,4600  W Erie St,0,4,"4600  W Erie St, Chicago Illinois",41.892506749999995,-87.7415413442209
195,1446611,"July 13, 2019",Illinois,Chicago,7900  S Loomis Blvd,1,4,"7900  S Loomis Blvd, Chicago Illinois",41.749896,-87.658686
196,1447057,"July 13, 2019",Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,"5433 Lansdowne Ave, Philadelphia Pennsylvania",39.977018,-75.231047
197,1445066,"July 11, 2019",Texas,Houston,5901 Royal Palms St,0,4,"5901 Royal Palms St, Houston Texas",29.697095,-95.331705
198,1441967,"July 8, 2019",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,"3900 Martin Luther King Jr Ave SW, Washington District of Columbia",Not Found,Not Found
199,1441565,"July 7, 2019",Michigan,Flint,Clio Rd and Myrtle St,0,6,"Clio Rd and Myrtle St, Flint Michigan",Not Found,Not Found
200,1441613,"July 7, 2019",Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,"N Tucker Blvd and Convention Plaza, Saint Louis Missouri",Not Found,Not Found
201,1441396,"July 7, 2019",Illinois,Chicago,5600  S Paulina St,0,4,"5600  S Paulina St, Chicago Illinois",41.7920571,-87.6672798290678
202,1441296,"July 7, 2019",Illinois,Chicago,600  W 61st Pl,0,4,"600  W 61st Pl, Chicago Illinois",41.782649,-87.640231
203,1441317,"July 7, 2019",New Mexico,Albuquerque,211 Gold Ave SW,0,4,"211 Gold Ave SW, Albuquerque New Mexico",35.08337002040817,-106.64965375510204
204,1441427,"July 6, 2019",California,San Jose,3036 Quinto Way,0,4,"3036 Quinto Way, San Jose California",37.2680284,-121.91415463138287
205,1441721,"July 6, 2019",Missouri,Saint Louis,1921 Chambers Rd,5,0,"1921 Chambers Rd, Saint Louis Missouri",38.7496985,-90.2638313
206,1440510,"July 5, 2019",Massachusetts,Boston,Maple St,0,6,"Maple St, Boston Massachusetts",42.254349,-71.122409
207,1440879,"July 5, 2019",Nevada,Reno,600  Spokane St,1,5,"600  Spokane St, Reno Nevada",39.534819,-119.800639
208,1439593,"July 5, 2019",Illinois,Chicago,1600  E 67th St,0,5,"1600  E 67th St, Chicago Illinois",41.773424,-87.58559
209,1440257,"July 5, 2019",New York,Brooklyn,Elton St and Belmont Ave,0,4,"Elton St and Belmont Ave, Brooklyn New York",Not Found,Not Found
210,1440765,"July 4, 2019",Illinois,Rockford,1100  Preston St,0,4,"1100  Preston St, Rockford Illinois",42.271411,-89.106486
211,1439737,"July 4, 2019",California,Los Angeles,1900  Adair St,0,4,"1900  Adair St, Los Angeles California",34.027866,-118.258251
212,1438971,"July 4, 2019",Illinois,Chicago,800  N Homan Ave,1,3,"800  N Homan Ave, Chicago Illinois",41.895628,-87.71155
213,1439765,"July 4, 2019",California,Fresno,4700  E Hamilton Ave,1,3,"4700  E Hamilton Ave, Fresno California",36.724541,-119.740701
214,1439042,"July 3, 2019",Texas,Katy,5507 Everhart Manor Ln,2,3,"5507 Everhart Manor Ln, Katy Texas",Not Found,Not Found
215,1438602,"July 2, 2019",Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,"6250 Page Ave, Saint Louis (Wellston) Missouri",38.67147251619031,-90.2926157625026
216,1437094,"July 1, 2019",Maryland,Baltimore,1200  N Luzerne Ave,0,4,"1200  N Luzerne Ave, Baltimore Maryland",39.304905399999996,-76.58146990584476
217,1435804,"June 30, 2019",California,Oakland,3000  Brookdale Ave,0,4,"3000  Brookdale Ave, Oakland California",37.79235585764368,-122.21584005806437
218,1436545,"June 30, 2019",California,Yucaipa,12700  California St,0,5,"12700  California St, Yucaipa California",34.0230177700218,-117.03892398120674
219,1436254,"June 30, 2019",Texas,Dallas,3535 Munger Ave,2,2,"3535 Munger Ave, Dallas Texas",32.8000263,-96.78944200000001
220,1435578,"June 30, 2019",New York,Bay Shore,Farragut Ave,0,6,"Farragut Ave, Bay Shore New York",Not Found,Not Found
221,1435041,"June 29, 2019",Connecticut,Hartford,Judson St and Martin St,0,4,"Judson St and Martin St, Hartford Connecticut",Not Found,Not Found
222,1435297,"June 29, 2019",Louisiana,Gray,2700  W Park Ave,0,4,"2700  W Park Ave, Gray Louisiana",Not Found,Not Found
223,1434931,"June 29, 2019",Illinois,Chicago,2400  W Jackson Blvd,0,5,"2400  W Jackson Blvd, Chicago Illinois",41.877624,-87.687052
224,1435028,"June 29, 2019",Louisiana,Baton Rouge,7132 Florida Blvd,0,7,"7132 Florida Blvd, Baton Rouge Louisiana",30.4561834,-91.0744703
225,1434882,"June 28, 2019",New Jersey,Paterson,50  Jefferson St,0,4,"50  Jefferson St, Paterson New Jersey",40.92593566666667,-74.17172783333334
226,1434602,"June 28, 2019",Connecticut,Hamden,937 Choate Ave,0,5,"937 Choate Ave, Hamden Connecticut",41.4219389,-72.9375443
227,1434971,"June 28, 2019",Georgia,Atlanta,Ira St and Bass St SW,0,7,"Ira St and Bass St SW, Atlanta Georgia",Not Found,Not Found
228,1434893,"June 28, 2019",New Jersey,Jersey City,167 Armstrong Ave,0,4,"167 Armstrong Ave, Jersey City New Jersey",40.70279005263158,-74.08737336842105
229,1435217,"June 28, 2019",Minnesota,Saint Paul,909 Desoto St,0,5,"909 Desoto St, Saint Paul Minnesota",44.96861155102041,-93.08128487755103
230,1432989,"June 27, 2019",Georgia,Atlanta,600  Parkway Dr,0,7,"600  Parkway Dr, Atlanta Georgia",Not Found,Not Found
231,1432930,"June 26, 2019",Ohio,Akron,900  Rowe St,1,3,"900  Rowe St, Akron Ohio",41.053625954371356,-81.50195224695278
232,1433857,"June 26, 2019",Wisconsin,Milwaukee,2800  N 34th St,0,4,"2800  N 34th St, Milwaukee Wisconsin",43.069848,-87.956103
233,1429475,"June 23, 2019",California,La Jolla,7500  Draper Ave,1,3,"7500  Draper Ave, La Jolla California",32.839766,-117.276225
234,1429810,"June 23, 2019",California,San Jose,568 Habbitts Court,5,0,"568 Habbitts Court, San Jose California",37.30102635,-121.84166990248573
235,1429047,"June 23, 2019",Indiana,South Bend,1150 E Mishawaka Ave,1,10,"1150 E Mishawaka Ave, South Bend Indiana",41.6642161,-86.220977
236,1429480,"June 23, 2019",Ohio,Columbus,1767 Genessee Ave,0,5,"1767 Genessee Ave, Columbus Ohio",40.0188615,-82.96345600000001
237,1429338,"June 23, 2019",South Carolina,Abbeville,1108 Cambridge St,3,1,"1108 Cambridge St, Abbeville South Carolina",34.186326,-82.368428
238,1429399,"June 22, 2019",Virginia,Hampton,1st St and E Pembroke Ave,0,4,"1st St and E Pembroke Ave, Hampton Virginia",Not Found,Not Found
239,1429022,"June 22, 2019",Pennsylvania,Philadelphia,2400  Moore St,0,4,"2400  Moore St, Philadelphia Pennsylvania",39.930082,-75.185414
240,1428595,"June 22, 2019",Maryland,Baltimore,800  N Port St,1,4,"800  N Port St, Baltimore Maryland",39.30019005,-76.58325428130952
241,1428788,"June 21, 2019",Michigan,Saginaw,1506 N Charles St,1,3,"1506 N Charles St, Saginaw Michigan",43.42952536734694,-83.96779981632653
242,1427483,"June 21, 2019",Illinois,Chicago,6300  S King Dr,0,4,"6300  S King Dr, Chicago Illinois",41.709143,-87.6138244
243,1428047,"June 21, 2019",California,Santa Maria,519  West Taylor St,5,0,"519  West Taylor St, Santa Maria California",Not Found,Not Found
244,1428229,"June 21, 2019",California,Richmond,700  14th St,0,5,"700  14th St, Richmond California",37.942231,-122.356299
245,1426537,"June 20, 2019",Pennsylvania,Allentown,343 Hamilton St,0,10,"343 Hamilton St, Allentown Pennsylvania",40.60498455,-75.46273601403823
246,1425193,"June 18, 2019",New Jersey,Newark,700  Dr Martin Luther King Jr Blvd,1,4,"700  Dr Martin Luther King Jr Blvd, Newark New Jersey",40.72910671052632,-74.18250686842106
247,1425161,"June 17, 2019",Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,"E Market St and Tower of the Americas Way, San Antonio Texas",Not Found,Not Found
248,1424957,"June 17, 2019",Tennessee,Memphis,2872 Coach Dr,0,5,"2872 Coach Dr, Memphis Tennessee",35.20400746494646,-89.92512708370938
249,1423697,"June 16, 2019",Pennsylvania,Philadelphia,6900  Reedbird Pl,1,5,"6900  Reedbird Pl, Philadelphia Pennsylvania",39.914285,-75.231178
250,1423330,"June 16, 2019",Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,"Dixie Highway and Ormsby Ave, Louisville Kentucky",Not Found,Not Found
251,1423435,"June 16, 2019",Iowa,Des Moines,1200  Sampson St,0,6,"1200  Sampson St, Des Moines Iowa",41.600962,-93.592815
252,1422981,"June 15, 2019",Louisiana,Shreveport,2500  Hollywood Ave,0,4,"2500  Hollywood Ave, Shreveport Louisiana",32.456562,-93.776939
253,1420933,"June 12, 2019",North Carolina,Charlotte,305 N Graham St,1,3,"305 N Graham St, Charlotte North Carolina",35.23256130612245,-80.84442993877552
254,1419305,"June 11, 2019",Colorado,Aurora,12500  E Kansas Pl,0,4,"12500  E Kansas Pl, Aurora Colorado",39.694709,-104.84240783333334
255,1420432,"June 11, 2019",Georgia,Savannah,6900 Block of Damascus Rd,2,2,"6900 Block of Damascus Rd, Savannah Georgia",Not Found,Not Found
256,1418533,"June 9, 2019",Ohio,Cleveland,17218 Tarkington Ave,1,3,"17218 Tarkington Ave, Cleveland Ohio",41.431234153625915,-81.55956234942828
257,1418548,"June 9, 2019",New York,Buffalo,2081 Niagara St,0,4,"2081 Niagara St, Buffalo New York",42.9410149,-78.9053141
258,1418457,"June 9, 2019",Tennessee,Henning,265 N Main St,1,3,"265 N Main St, Henning Tennessee",35.67375047163006,-89.57296024211253
259,1418180,"June 8, 2019",Washington,White Swan,5151 Medicine Valley Rd,5,2,"5151 Medicine Valley Rd, White Swan Washington",Not Found,Not Found
260,1417570,"June 8, 2019",Illinois,Chicago,3500  W North Ave,0,4,"3500  W North Ave, Chicago Illinois",41.9106332,-87.6677584
261,1417716,"June 7, 2019",Texas,Austin,8220 TX-71,0,5,"8220 TX-71, Austin Texas",30.2192219,-97.7569018
262,1416374,"June 6, 2019",Illinois,Chicago,2500  N Lake Shore Dr,1,3,"2500  N Lake Shore Dr, Chicago Illinois",41.902162,-87.6243207
263,1415399,"June 5, 2019",California,Santa Rosa,828 W 9th Street,0,4,"828 W 9th Street, Santa Rosa California",38.4413913,-122.735294
264,1412419,"June 1, 2019",South Carolina,Allendale,473 Main St S,0,5,"473 Main St S, Allendale South Carolina",33.037093,-81.228465
265,1411598,"June 1, 2019",Illinois,Chicago,300  East Chicago Ave,0,4,"300  East Chicago Ave, Chicago Illinois",41.8963583,-87.61971008254562
266,1411408,"June 1, 2019",Virginia,Portsmouth,1100  Mt Vernon Ave,1,3,"1100  Mt Vernon Ave, Portsmouth Virginia",36.8363664,-76.3359843
267,1412243,"June 1, 2019",Illinois,Chicago,5600  West Madison St,0,4,"5600  West Madison St, Chicago Illinois",41.8805897,-87.76571860764109
268,1411963,"June 1, 2019",Georgia,Atlanta,12 Broad Street,0,5,"12 Broad Street, Atlanta Georgia",33.7546729,-84.3914043
269,1412430,"June 1, 2019",Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,"Suzanne Dr and Robinson Dr, Macon Georgia",Not Found,Not Found
270,1410442,"May 31, 2019",Virginia,Virginia Beach,2405 Courthouse Drive,13,4,"2405 Courthouse Drive, Virginia Beach Virginia",36.7509517,-76.05747685
271,1411661,"May 31, 2019",California,West Covina,306 N Hollow Ave,1,3,"306 N Hollow Ave, West Covina California",34.07518857142857,-117.93646820408162
272,1410329,"May 30, 2019",Illinois,Robbins,14000  Grace Ave,0,5,"14000  Grace Ave, Robbins Illinois",41.638272,-87.706032
273,1408289,"May 29, 2019",Texas,Cleveland,26311 TX-321,3,2,"26311 TX-321, Cleveland Texas",30.3428716,-95.089437
274,1409255,"May 29, 2019",Louisiana,Reserve,300  Homewood Place,1,3,"300  Homewood Place, Reserve Louisiana",29.901432,-90.132499
275,1407941,"May 27, 2019",Missouri,Saint Louis,5900  Goodfellow Blvd,2,2,"5900  Goodfellow Blvd, Saint Louis Missouri",38.713505,-90.254577
276,1406330,"May 27, 2019",District of Columbia,Washington,1200  Sumner Rd SE,0,5,"1200  Sumner Rd SE, Washington District of Columbia",38.8610111,-76.9973132
277,1407189,"May 27, 2019",New Jersey,Trenton,100  Walnut St,1,5,"100  Walnut St, Trenton New Jersey",Not Found,Not Found
278,1405445,"May 26, 2019",District of Columbia,Washington,3509 Wheeler Rd SE,1,3,"3509 Wheeler Rd SE, Washington District of Columbia",38.8391879,-76.9939661
279,1405749,"May 26, 2019",Virginia,La Crosse,800  Alvis Road,0,5,"800  Alvis Road, La Crosse Virginia",Not Found,Not Found
280,1406070,"May 26, 2019",California,Stockton,600  E Oak St,1,3,"600  E Oak St, Stockton California",37.959742,-121.284725
281,1404417,"May 25, 2019",New Jersey,Trenton,225 Brunswick Ave,0,9,"225 Brunswick Ave, Trenton New Jersey",40.228188,-74.7613154
282,1404580,"May 25, 2019",Michigan,Detroit,3400  Devonshire,3,2,"3400  Devonshire, Detroit Michigan",42.390306,-82.934373
283,1405196,"May 25, 2019",Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,"Holly Cove Dr and Schooner Trail, Chesapeake Virginia",Not Found,Not Found
284,1405317,"May 25, 2019",Maryland,Baltimore,500  N Belnord Ave,0,4,"500  N Belnord Ave, Baltimore Maryland",39.297177399999995,-76.5788139657672
285,1405221,"May 25, 2019",Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,"N Kelley Ave and NE 26th St, Oklahoma City Oklahoma",Not Found,Not Found
286,1400095,"May 20, 2019",Oklahoma,Tulsa,8118 E 16th St,2,2,"8118 E 16th St, Tulsa Oklahoma",36.13882750251256,-95.88627592964824
287,1400146,"May 20, 2019",Louisiana,Alexandria,1900  Bacon Street,1,4,"1900  Bacon Street, Alexandria Louisiana",31.286469,-92.455848
288,1400561,"May 20, 2019",Ohio,Columbus,2424 Sullivant Ave,0,4,"2424 Sullivant Ave, Columbus Ohio",39.945496,-83.06337676923077
289,1399820,"May 19, 2019",Oregon,Portland,226 SE Madison St,0,5,"226 SE Madison St, Portland Oregon",45.512854673469384,-122.66342134693878
290,1399017,"May 18, 2019",Mississippi,Cascilla,700 Leverette Ln,1,4,"700 Leverette Ln, Cascilla Mississippi",Not Found,Not Found
291,1398553,"May 18, 2019",Alabama,Atmore,100 Martin Luther King Avenue,1,8,"100 Martin Luther King Avenue, Atmore Alabama",31.030228,-87.479607
292,1398538,"May 18, 2019",Indiana,Muncie,2410 W. Euclid Ave,1,6,"2410 W. Euclid Ave, Muncie Indiana",40.207164310860506,-85.41425244545269
293,1398593,"May 18, 2019",California,Long Beach,1616 West Pacific Coast Highway,1,4,"1616 West Pacific Coast Highway, Long Beach California",33.7573294,-118.1095781
294,1398584,"May 18, 2019",Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,"70 Kirkwood Ct SW, Cedar Rapids Iowa",41.921432,-91.65560066666666
295,1400934,"May 18, 2019",Nebraska,Omaha,2825 Y St,0,4,"2825 Y St, Omaha Nebraska",41.197366450000004,-95.95533831834865
296,1399346,"May 18, 2019",North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,"4252 Cody Drive, Winston Salem (Winston-salem) North Carolina",36.15021566666667,-80.25097179166667
297,1398876,"May 17, 2019",California,Sacramento,7326 Stockton Blvd,1,3,"7326 Stockton Blvd, Sacramento California",38.4752525,-121.4194754
298,1397521,"May 16, 2019",Ohio,Cleveland,9500 Cardwell Ave,0,4,"9500 Cardwell Ave, Cleveland Ohio",41.43490942068966,-81.61731299310345
299,1396491,"May 15, 2019",Louisiana,Saint Rose,100  St. Rose Ave,0,4,"100  St. Rose Ave, Saint Rose Louisiana",29.947063,-90.317306
300,1395560,"May 14, 2019",California,Los Angeles,1248 W 47th St,0,4,"1248 W 47th St, Los Angeles California",34.000551959183674,-118.29718353061224
301,1393960,"May 13, 2019",Louisiana,New Orleans,2100  4th St,0,4,"2100  4th St, New Orleans Louisiana",Not Found,Not Found
302,1394330,"May 13, 2019",Missouri,Saint Louis,4047 Shreve Ave,4,1,"4047 Shreve Ave, Saint Louis Missouri",38.67709588534537,-90.24347266300552
303,1392923,"May 11, 2019",Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,"Toll Rd and Bayberry Rd, Effort Pennsylvania",Not Found,Not Found
304,1391971,"May 10, 2019",Pennsylvania,Philadelphia,1900  N Croskey St,0,5,"1900  N Croskey St, Philadelphia Pennsylvania",39.983625,-75.171131
305,1392313,"May 10, 2019",Missouri,Saint Louis,4000  Ashland Ave,0,6,"4000  Ashland Ave, Saint Louis Missouri",38.662636,-90.226736
306,1390764,"May 8, 2019",Indiana,Indianapolis,Roache St and Rader St,0,4,"Roache St and Rader St, Indianapolis Indiana",Not Found,Not Found
307,1389220,"May 7, 2019",Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,"8773 S Ridgeline Blvd, Littleton (Highlands Ranch) Colorado",Not Found,Not Found
308,1386962,"May 5, 2019",New Jersey,North Bergen,2033 45th Street,1,4,"2033 45th Street, North Bergen New Jersey",40.784431265306125,-74.03441848979593
309,1387170,"May 5, 2019",California,Oceano,1001 Cabrillo Hwy,0,6,"1001 Cabrillo Hwy, Oceano California",Not Found,Not Found
310,1386510,"May 4, 2019",Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,"Union Blvd and Northland Ave, Saint Louis Missouri",Not Found,Not Found
311,1386929,"May 4, 2019",Indiana,Indianapolis,101 W Maryland St,0,4,"101 W Maryland St, Indianapolis Indiana",39.765601,-86.160105
312,1387245,"May 4, 2019",California,Stockton,5105 Holiday Dr,1,4,"5105 Holiday Dr, Stockton California",38.001765484848484,-121.29773948484849
313,1386575,"May 4, 2019",Delaware,Wilmington,W 27th St and Tatnall St,0,4,"W 27th St and Tatnall St, Wilmington Delaware",Not Found,Not Found
314,1386481,"May 3, 2019",Texas,Dallas,5400 Cedar Springs Rd,1,3,"5400 Cedar Springs Rd, Dallas Texas",32.7964853,-96.805436
315,1386085,"May 3, 2019",Maryland,Baltimore,1900  Ramsay St,0,5,"1900  Ramsay St, Baltimore Maryland",39.2833062,-76.64718180980961
316,1385642,"May 3, 2019",Maryland,Baltimore,2500  E Biddle St,0,4,"2500  E Biddle St, Baltimore Maryland",39.304928149999995,-76.58252792422567
317,1384553,"May 1, 2019",Massachusetts,Boston,32 Windermere Rd,1,3,"32 Windermere Rd, Boston Massachusetts",42.31442178249974,-71.06232870353652
318,1383752,"April 30, 2019",North Carolina,Charlotte,9214 South Library Ln,2,4,"9214 South Library Ln, Charlotte North Carolina",Not Found,Not Found
319,1381857,"April 28, 2019",Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,"1407 Dr DB Todd Jr Blvd, Nashville Tennessee",36.17199037368962,-86.80777886520225
320,1382099,"April 28, 2019",Alabama,Birmingham,514 19th St Ensley,0,4,"514 19th St Ensley, Birmingham Alabama",33.513088076923076,-86.89666526923078
321,1381979,"April 28, 2019",Maryland,Baltimore,2544 Edmondson Ave,1,7,"2544 Edmondson Ave, Baltimore Maryland",39.29490475,-76.6577294
322,1382711,"April 28, 2019",Ohio,West Chester,4637 Wyndtree Dr,4,0,"4637 Wyndtree Dr, West Chester Ohio",Not Found,Not Found
