,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Full_Address,location,point,lat,long
356,1723184,"July 2, 2020",California,Delano,2100  Oleander St,2,3,,"2100  Oleander St, Delano California","2100, Oleander Street, Delano, Kern County, California, 93215, United States","(35.7850441010101, -119.23971004040405, 0.0)",35.7850441010101,-119.23971004040405
357,1723352,"July 2, 2020",Massachusetts,Somerville,5 River Rd,0,4,,"5 River Rd, Somerville Massachusetts","5;15;25, River Road, Winter Hill, Somerville, Middlesex County, Massachusetts, 02145, United States","(42.3972495, -71.09330782103265, 0.0)",42.3972495,-71.09330782103265
358,1722839,"July 2, 2020",New Jersey,Paterson,N Main St and Jefferson St,1,4,,"N Main St and Jefferson St, Paterson New Jersey",,,,
359,1722142,"July 1, 2020",California,Oakland,MacArthur Fwy and 106th Ave,0,4,,"MacArthur Fwy and 106th Ave, Oakland California",,,,
360,1729506,"July 1, 2020",Louisiana,Lake Charles,1600  Moss St,0,4,,"1600  Moss St, Lake Charles Louisiana","1600, Moss Street, Lake Charles, Calcasieu Parish, Louisiana, 70601, United States","(30.218897, -93.212707, 0.0)",30.218897,-93.212707
361,1721964,"June 30, 2020",Iowa,Davenport,1400  Pershing Ave,0,5,,"1400  Pershing Ave, Davenport Iowa","1400, Pershing Avenue, Davenport, Scott County, Iowa, 52803, United States","(41.534187, -90.571282, 0.0)",41.534187,-90.571282
362,1720781,"June 30, 2020",Georgia,Atlanta,Parkway Dr,1,4,,"Parkway Dr, Atlanta Georgia","Georgia Institute of Technology, Terrell Street Northwest, Home Park, Atlanta, Fulton County, Georgia, 30332, United States","(33.776033, -84.39884086001581, 0.0)",33.776033,-84.39884086001581
363,1721669,"June 30, 2020",Massachusetts,Boston,14 Circuit St,1,3,,"14 Circuit St, Boston Massachusetts","14, Circuit Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States","(42.323674, -71.084724, 0.0)",42.323674,-71.084724
364,1720761,"June 30, 2020",Illinois,Chicago,350 W Chicago Ave,0,4,,"350 W Chicago Ave, Chicago Illinois","Shell, 350, West Chicago Avenue, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States","(41.8968052, -87.6377642248503, 0.0)",41.8968052,-87.6377642248503
365,1721572,"June 30, 2020",Ohio,Dayton,3500  Stanford Pl,0,4,,"3500  Stanford Pl, Dayton Ohio","3500, Stanford Place, Cornell Heights, Dayton, Montgomery County, Ohio, 45406, United States","(39.777844, -84.243752, 0.0)",39.777844,-84.243752
366,1722317,"June 30, 2020",Arkansas,Greenbrier,123 Laramie Rd,0,4,,"123 Laramie Rd, Greenbrier Arkansas",,,,
367,1720834,"June 29, 2020",California,Sylmar,Osborne St and Foothill Blvd,0,4,,"Osborne St and Foothill Blvd, Sylmar California",,,,
368,1720655,"June 29, 2020",South Dakota,Sioux Falls,902 N Prairie Ave,1,3,,"902 N Prairie Ave, Sioux Falls South Dakota","902, North Prairie Avenue, Sioux Falls, Minnehaha County, South Dakota, 57104, United States","(43.55788311111111, -96.73700211111111, 0.0)",43.55788311111111,-96.73700211111111
369,1719693,"June 28, 2020",Pennsylvania,Philadelphia,1900  E Somerset St,2,2,,"1900  E Somerset St, Philadelphia Pennsylvania","1900, East Somerset Street, Philadelphia, Philadelphia County, Pennsylvania, 19134, United States","(39.990139, -75.121548, 0.0)",39.990139,-75.121548
370,1719668,"June 28, 2020",Alabama,Akron,Co Rd 21,0,7,,"Co Rd 21, Akron Alabama",,,,
371,1718966,"June 27, 2020",Illinois,Chicago,3100  S Rhodes Ave,2,2,,"3100  S Rhodes Ave, Chicago Illinois","3100, South Rhodes Avenue, Lake Meadows, Douglas, Chicago, Cook County, Illinois, 60616, United States","(41.838347, -87.613607, 0.0)",41.838347,-87.613607
372,1718847,"June 27, 2020",California,Red Bluff,10815 State Hwy 99W,3,4,,"10815 State Hwy 99W, Red Bluff California","Road 99W, Red Bluff, Tehama County, California, 96080, United States","(40.147234, -122.215856, 0.0)",40.147234,-122.215856
373,1718463,"June 27, 2020",Illinois,Peoria,1400  SW Jefferson St,0,4,,"1400  SW Jefferson St, Peoria Illinois","1400, Southwest Jefferson Avenue, Warehouse District, Peoria, Peoria County, Illinois, 61605, United States","(40.682648, -89.606426, 0.0)",40.682648,-89.606426
374,1718238,"June 27, 2020",New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,,"Rockaway Pkwy and Ave B, Brooklyn New York","Rockaway Avenue, Livonia Avenue, Brooklyn, Kings County, New York, 11207, United States","(40.6625582, -73.9088634, 0.0)",40.6625582,-73.9088634
375,1719645,"June 27, 2020",Arkansas,Blytheville,600  Parkway Dr,3,1,,"600  Parkway Dr, Blytheville Arkansas","600, Parkway Drive, Blytheville, Mississippi County, Arkansas, 72315, United States","(35.925502, -89.893429, 0.0)",35.925502,-89.893429
376,1717828,"June 26, 2020",Colorado,Aurora,698 Peoria St,0,5,,"698 Peoria St, Aurora Colorado","Save-A-Lot, 698, Peoria Street, Aurora, Arapahoe County, Colorado, 80011, United States","(39.7270501, -104.8442755, 0.0)",39.7270501,-104.8442755
377,1718292,"June 26, 2020",California,Fresno,Pico Ave,0,4,,"Pico Ave, Fresno California","Pico Avenue, Clovis, Fresno County, California, 93737, United States","(36.8018776, -119.6663551, 0.0)",36.8018776,-119.6663551
378,1717173,"June 26, 2020",Arizona,Phoenix,5035 W McDowell Rd,0,4,,"5035 W McDowell Rd, Phoenix Arizona","West McDowell Road, Phoenix, Maricopa County, Arizona, 85035, United States","(33.4659641, -112.1726089, 0.0)",33.4659641,-112.1726089
379,1717543,"June 25, 2020",Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,,"Emerald St and E Atlantic St, Philadelphia Pennsylvania",,,,
380,1716944,"June 25, 2020",Connecticut,Bridgeport,527 Huntington Rd,1,3,,"527 Huntington Rd, Bridgeport Connecticut","527, Huntington Road, Bridgeport, Fairfield County, Connecticut, 06610, United States","(41.2002227, -73.1821103, 0.0)",41.2002227,-73.1821103
381,1715616,"June 24, 2020",Tennessee,Jackson,Melwood St,0,4,,"Melwood St, Jackson Tennessee","Melwood Street, Hicksville, Jackson, Madison County, Tennessee, 38301, United States","(35.640962, -88.8163247, 0.0)",35.640962,-88.8163247
382,1714504,"June 23, 2020",Illinois,Chicago,9100  South Ellis Ave,0,4,,"9100  South Ellis Ave, Chicago Illinois","9100, South Ellis Avenue, Burnside, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States","(41.729293049999995, -87.60010554642227, 0.0)",41.729293049999995,-87.60010554642227
383,1715231,"June 23, 2020",Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,,"Lantana Rd and Edgecliff Ave, Lake Worth Florida",,,,
384,1712342,"June 22, 2020",North Carolina,Charlotte,1800  Beatties Ford Rd,4,5,,"1800  Beatties Ford Rd, Charlotte North Carolina","Beatties Ford Road, Charlotte, Mecklenburg County, North Carolina, 28078, United States","(35.3451262, -80.8835594, 0.0)",35.3451262,-80.8835594
385,1713075,"June 22, 2020",California,San Francisco,200  Leavenworth St,0,5,,"200  Leavenworth St, San Francisco California","200, Leavenworth Street, Tenderloin, San Francisco, San Francisco City and County, San Francisco, California, 94102, United States","(37.782929, -122.413976, 0.0)",37.782929,-122.413976
386,1713790,"June 22, 2020",New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,,"Sterling St and Brooklyn Ave, Brooklyn New York","Sterling Street, Nostrand Avenue, Brooklyn, Kings County, New York, 11235, United States","(40.6630955, -73.9508689, 0.0)",40.6630955,-73.9508689
387,1712876,"June 22, 2020",Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,,"N Morgan Ave and N 16th Ave, Minneapolis Minnesota",,,,
388,1712898,"June 22, 2020",Minnesota,Minneapolis,627 W Broadway,0,4,,"627 W Broadway, Minneapolis Minnesota","627, West Broadway Avenue, Near North, Minneapolis, Hennepin County, Minnesota, 55411, United States","(44.999056, -93.28737663636363, 0.0)",44.999056,-93.28737663636363
389,1712408,"June 22, 2020",Illinois,Chicago,200 S Central Park Blvd,0,5,,"200 S Central Park Blvd, Chicago Illinois","200, South Central Park Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States","(41.878141, -87.715915, 0.0)",41.878141,-87.715915
390,1712386,"June 22, 2020",Illinois,Chicago,5200  S Lowe Ave,0,4,,"5200  S Lowe Ave, Chicago Illinois","5200, South Lowe Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States","(41.799707, -87.641758, 0.0)",41.799707,-87.641758
391,1713668,"June 22, 2020",Ohio,Columbus,1910 Fountainview Ct,1,4,,"1910 Fountainview Ct, Columbus Ohio","1910, Fountainview Court, Idlewood Manor, Columbus, Franklin County, Ohio, 43232, United States","(39.94069510471778, -82.83436654573885, 0.0)",39.94069510471778,-82.83436654573885
392,1711747,"June 21, 2020",New York,Buffalo,W Ferry St and Niagara St,0,4,,"W Ferry St and Niagara St, Buffalo New York",,,,
393,1711626,"June 21, 2020",Texas,Austin,500  E 7th St,0,5,,"500  E 7th St, Austin Texas","Austin Resource Center for the Homeless (ARCH), 500, East 7th Street, Downtown, Austin, Travis County, Texas, 78701, United States","(30.267959599999998, -97.73748069840951, 0.0)",30.267959599999998,-97.73748069840951
394,1711410,"June 21, 2020",Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,,"2939 Hennepin Ave S, Minneapolis Minnesota","Hoban Korean Barbecue, 2939, Hennepin Avenue South, Lowry Hill East, Minneapolis, Hennepin County, Minnesota, 55408, United States","(44.9488126, -93.2980878, 0.0)",44.9488126,-93.2980878
395,1711690,"June 21, 2020",Alabama,Auburn,600  Railroad Ave,0,4,,"600  Railroad Ave, Auburn Alabama","600, West Railroad Avenue, Auburn, Lee County, Alabama, 36832, United States","(32.6099953605961, -85.49270899380721, 0.0)",32.6099953605961,-85.49270899380721
396,1713493,"June 21, 2020",Texas,Corpus Christi,5802 Everhart Rd,1,3,,"5802 Everhart Rd, Corpus Christi Texas","5802, Everhart Road, South Side, Corpus Christi, Nueces County, Texas, 78413, United States","(27.704110043823803, -97.39081782115008, 0.0)",27.704110043823803,-97.39081782115008
397,1711605,"June 21, 2020",Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,,"North 28th St and West Ruby Ave, Milwaukee Wisconsin",,,,
398,1711487,"June 21, 2020",Illinois,Chicago,2600  W Potomac Ave,1,3,,"2600  W Potomac Ave, Chicago Illinois","2600, West Potomac Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States","(41.904877, -87.692165, 0.0)",41.904877,-87.692165
399,1710537,"June 20, 2020",New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,,"Mount Eden Pkwy and Monroe Ave, Bronx New York",,,,
400,1711285,"June 20, 2020",New York,Syracuse,Marcellus St and Wyoming St,1,8,,"Marcellus St and Wyoming St, Syracuse New York",,,,
401,1711876,"June 20, 2020",Michigan,Detroit,Appoline St and Puritan Ave,0,4,,"Appoline St and Puritan Ave, Detroit Michigan",,,,
402,1711272,"June 20, 2020",Michigan,Saginaw,Livingston Dr and Tausend St,1,3,,"Livingston Dr and Tausend St, Saginaw Michigan",,,,
403,1710849,"June 20, 2020",Wisconsin,Janesville,6530 S US-51,0,5,,"6530 S US-51, Janesville Wisconsin","US 51, Janesville, Rock County, Wisconsin, 53534, United States","(42.704586, -89.031005, 0.0)",42.704586,-89.031005
404,1710920,"June 20, 2020",North Carolina,Pinetops,715 E Lashley St,2,2,,"715 E Lashley St, Pinetops North Carolina","East Lashley Street, Pinetops, Edgecombe County, North Carolina, 27864, United States","(35.7888797, -77.6375318, 0.0)",35.7888797,-77.6375318
405,1710680,"June 20, 2020",New Jersey,Jersey City,Union St and Ocean Ave,1,4,,"Union St and Ocean Ave, Jersey City New Jersey","Ocean Avenue at Union Street, Ocean Avenue, West Bergen, Jersey City, Hudson County, New Jersey, 07304:07305, United States","(40.7132854, -74.0738258, 0.0)",40.7132854,-74.0738258
406,1711397,"June 20, 2020",Kansas,Wichita,3741 N Rock Rd,0,5,,"3741 N Rock Rd, Wichita Kansas","Super 8 by Wyndham Wichita North, 3741, North Rock Road, Wichita, Sedgwick County, Kansas, 67226, United States","(37.751073899999994, -97.2462799760516, 0.0)",37.751073899999994,-97.2462799760516
407,1711134,"June 20, 2020",New York,Bronx,Mapes Ave,0,4,,"Mapes Ave, Bronx New York","Mapes Avenue, The Bronx, Bronx County, New York, 10460, United States","(40.845204, -73.886746, 0.0)",40.845204,-73.886746
408,1708889,"June 18, 2020",New York,Albany,8 Albany St,0,7,,"8 Albany St, Albany New York","8, Albany Street, North Albany, Albany, Albany County, New York, 12204, United States","(42.6685981, -73.74093845, 0.0)",42.6685981,-73.74093845
409,1708432,"June 17, 2020",Illinois,Chicago,1323 W 76th St,0,4,,"1323 W 76th St, Chicago Illinois","1323, West 76th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States","(41.75557245, -87.65722204562024, 0.0)",41.75557245,-87.65722204562024
410,1706994,"June 16, 2020",Iowa,Fort Dodge,900  10th Ave SW,2,2,,"900  10th Ave SW, Fort Dodge Iowa","900, 10th Avenue Southwest, Fort Dodge, Webster County, Iowa, 50501, United States","(42.497186, -94.185466, 0.0)",42.497186,-94.185466
411,1706710,"June 15, 2020",Illinois,Chicago,W Diversey Ave,0,4,,"W Diversey Ave, Chicago Illinois","West Diversey Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States","(41.9308894, -87.7958055, 0.0)",41.9308894,-87.7958055
412,1704879,"June 14, 2020",Minnesota,Minneapolis,328 W Broadway Ave,1,6,,"328 W Broadway Ave, Minneapolis Minnesota","West Broadway Avenue, Cleveland, Near North, Minneapolis, Hennepin County, Minnesota, 55411-1124, United States","(45.011374, -93.3167106, 0.0)",45.011374,-93.3167106
413,1704862,"June 14, 2020",Kentucky,Louisville,531 Franklin St,1,4,,"531 Franklin St, Louisville Kentucky","Franklin Street, Louisville, Jefferson County, Kentucky, 40206, United States","(38.2565537, -85.7395964, 0.0)",38.2565537,-85.7395964
414,1704873,"June 14, 2020",Louisiana,Lafayette,400  Jefferson St,0,5,,"400  Jefferson St, Lafayette Louisiana","400, Jefferson Street, Arbolada Addition, Lafayette, Lafayette Parish, Louisiana, 70501, United States","(30.226567, -92.017561, 0.0)",30.226567,-92.017561
415,1705050,"June 14, 2020",Louisiana,Lake Charles,3945 US-90,0,4,,"3945 US-90, Lake Charles Louisiana","I 10;US 90, Lake Charles, Calcasieu Parish, Louisiana, 70601, United States","(30.235765, -93.211348, 0.0)",30.235765,-93.211348
416,1705346,"June 14, 2020",Louisiana,New Orleans,600  S Lopez St,2,2,,"600  S Lopez St, New Orleans Louisiana","600, South Lopez Street, Mid-City, New Orleans, Orleans Parish, Louisiana, 70119, United States","(29.964051, -90.096012, 0.0)",29.964051,-90.096012
417,1705355,"June 13, 2020",Arkansas,Rison,Carver St and Center St,0,4,,"Carver St and Center St, Rison Arkansas",,,,
418,1705440,"June 13, 2020",California,Hesperia,8100  Julie Ct,0,5,,"8100  Julie Ct, Hesperia California",,,,
419,1704116,"June 13, 2020",Missouri,Saint Louis,3103 N Grand Blvd,2,4,,"3103 N Grand Blvd, Saint Louis Missouri","3103-3111, North Grand Boulevard, Jeff-Vander-Lou, City of Saint Louis, Missouri, 63107, United States","(38.65869465, -90.2188811864572, 0.0)",38.65869465,-90.2188811864572
420,1704415,"June 13, 2020",New York,Wyandanch,76 Grand Blvd,1,7,,"76 Grand Blvd, Wyandanch New York","76, Grand Boulevard, Wyandanch, Suffolk County, New York, 11798, United States","(40.75276795, -73.35363497926456, 0.0)",40.75276795,-73.35363497926456
421,1704176,"June 13, 2020",Maryland,Baltimore,700  S Broadway St,0,5,,"700  S Broadway St, Baltimore Maryland",,,,
422,1704580,"June 13, 2020",Georgia,Atlanta,69 Mason Ave NE,2,5,,"69 Mason Ave NE, Atlanta Georgia",,,,
423,1704727,"June 13, 2020",District of Columbia,Washington,3100  Waclark Pl SE,2,5,,"3100  Waclark Pl SE, Washington District of Columbia","3100, Waclark Place Southeast, Congress Heights, Washington, District of Columbia, 20032, United States","(38.844528, -77.001945, 0.0)",38.844528,-77.001945
424,1703509,"June 12, 2020",Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,,"N Broad St and Colwyn St, Philadelphia Pennsylvania",,,,
425,1704217,"June 12, 2020",New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,,"E 233rd St and Bronx River Pkwy, Bronx New York",,,,
426,1703985,"June 12, 2020",Texas,San Antonio,8134 Broadway St,0,8,,"8134 Broadway St, San Antonio Texas","8134, Broadway Street, Galveston, Galveston County, Texas, 77554, United States","(29.284773845162707, -94.8621156465432, 0.0)",29.284773845162707,-94.8621156465432
427,1702276,"June 11, 2020",Virginia,Richmond,800  N 1st St,0,4,,"800  N 1st St, Richmond Virginia","800, North 1st Street, Gilpin Court, Richmond, Virginia, 23219, United States","(37.549946, -77.436569, 0.0)",37.549946,-77.436569
428,1702172,"June 11, 2020",District of Columbia,Washington,1200  Mt Olivet Rd NE,0,7,,"1200  Mt Olivet Rd NE, Washington District of Columbia","1200, Mount Olivet Road Northeast, Ivy City, Washington, District of Columbia, 20002, United States","(38.910224, -76.984804, 0.0)",38.910224,-76.984804
429,1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,6,0,,"1101 Richwood Road 2, Monroe Louisiana","1101, Richwood Road 2, Monroe, Ouachita Parish, Louisiana, 71202, United States","(32.437622, -92.095934, 0.0)",32.437622,-92.095934
430,1703055,"June 11, 2020",Texas,Houston,5840 Glenmont Dr,2,4,,"5840 Glenmont Dr, Houston Texas","5840, Glenmont Drive, Houston, Harris County, Texas, 77081, United States","(29.71998781632653, -95.48366980612245, 0.0)",29.71998781632653,-95.48366980612245
431,1702372,"June 10, 2020",California,Sacramento,68th Avenue and Della Circle,1,4,,"68th Avenue and Della Circle, Sacramento California","68th Avenue, Sacramento, Sacramento County, California, 95832-1447, United States","(38.4890326, -121.493799, 0.0)",38.4890326,-121.493799
432,1701382,"June 10, 2020",Ohio,Toledo,1100  Baker St,1,3,,"1100  Baker St, Toledo Ohio","1100, Baker Street, Toledo, Lucas County, Ohio, 43608, United States","(41.667816, -83.532573, 0.0)",41.667816,-83.532573
433,1701714,"June 10, 2020",California,Paso Robles,900 Park St,2,4,,"900 Park St, Paso Robles California","Paso Robles Fire Department, 900, Park Street, Paso Robles, San Luis Obispo County, California, 93446, United States","(35.6238003, -120.6894332, 0.0)",35.6238003,-120.6894332
434,1700864,"June 9, 2020",North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,,"E 13th St and Greenwood St, Scotland Neck North Carolina",,,,
435,1701426,"June 9, 2020",Pennsylvania,Philadelphia,600 block N 8th St,1,6,,"600 block N 8th St, Philadelphia Pennsylvania",,,,
436,1701491,"June 9, 2020",California,Vallejo,100  Cynthia Ave,2,3,,"100  Cynthia Ave, Vallejo California","100, Cynthia Avenue, Vallejo, Solano County, California, 94589, United States","(38.146599, -122.230545, 0.0)",38.146599,-122.230545
437,1700371,"June 8, 2020",New York,Brooklyn,512 Bristol St,0,4,,"512 Bristol St, Brooklyn New York","512, Bristol Street, Brooklyn, Kings County, New York, 11212, United States","(40.65838145, -73.91004475, 0.0)",40.65838145,-73.91004475
438,1700250,"June 8, 2020",Tennessee,Memphis,1525 E McLemore Ave,0,4,,"1525 E McLemore Ave, Memphis Tennessee","1525, East McLemore Avenue, Memphis, Shelby County, Tennessee, 38106, United States","(35.11537874835584, -90.0114558729665, 0.0)",35.11537874835584,-90.0114558729665
439,1699193,"June 7, 2020",Tennessee,Dyersburg,1305 Grant St,0,5,,"1305 Grant St, Dyersburg Tennessee","1305, Grant Street, Dyersburg, Dyer County, Tennessee, 38024, United States","(36.023533460073835, -89.37178538562243, 0.0)",36.023533460073835,-89.37178538562243
440,1699577,"June 7, 2020",Arkansas,Hope,1400  East Hickory St,0,5,,"1400  East Hickory St, Hope Arkansas",,,,
441,1700234,"June 7, 2020",Illinois,Robbins,13600  Central Park Ave,1,3,,"13600  Central Park Ave, Robbins Illinois","13600, Central Park Avenue, Robbins, Bremen Township, Cook County, Illinois, 60472, United States","(41.64569, -87.70891, 0.0)",41.64569,-87.70891
442,1699211,"June 7, 2020",Missouri,Sikeston,915 Plantation Blvd,2,7,,"915 Plantation Blvd, Sikeston Missouri","915, Plantation Boulevard, Sikeston, New Madrid County, Missouri, 63801, United States","(36.86635561320944, -89.56915054944332, 0.0)",36.86635561320944,-89.56915054944332
443,1698987,"June 7, 2020",Illinois,Chicago,50  S Seeley Ave,1,3,,"50  S Seeley Ave, Chicago Illinois","50, South Seeley Avenue, Near West Side, Chicago, Cook County, Illinois, 60612, United States","(41.880647726888355, -87.67795919498228, 0.0)",41.880647726888355,-87.67795919498228
444,1699667,"June 7, 2020",Illinois,Chicago,3700  S State St,0,6,,"3700  S State St, Chicago Illinois","South State Street, Bronzeville, Douglas, Chicago, Cook County, Illinois, 60616, United States","(41.8328296, -87.6264755, 0.0)",41.8328296,-87.6264755
445,1698306,"June 6, 2020",Missouri,Kansas City,E 18th St and Vine St,1,4,,"E 18th St and Vine St, Kansas City Missouri","East 18th Street, 18th and Vine, Kansas City, Jackson County, Missouri, 64106, United States","(39.0912231, -94.56489, 0.0)",39.0912231,-94.56489
446,1700812,"June 6, 2020",Mississippi,Drew,Wilson Ave,0,5,,"Wilson Ave, Drew Mississippi","Wilson Avenue, Drew, Sunflower County, Mississippi, 38737, United States","(33.811111, -90.525839, 0.0)",33.811111,-90.525839
447,1698868,"June 6, 2020",California,Sacramento,Gardendale Rd and 29th St,1,4,,"Gardendale Rd and 29th St, Sacramento California",,,,
448,1698276,"June 6, 2020",Ohio,Ironton,1305 S 3rd St,0,4,,"1305 S 3rd St, Ironton Ohio","1305, South 3rd Street, Rankin Historic District, Ironton, Lawrence County, Ohio, 45638, United States","(38.52568465306122, -82.67766367346938, 0.0)",38.52568465306122,-82.67766367346938
449,1697541,"June 5, 2020",Colorado,Denver,4900  Wheeling St,0,4,,"4900  Wheeling St, Denver Colorado","4900, Wheeling Street, Montebello, Denver, Denver County, Colorado, 80239, United States","(39.786347, -104.835741, 0.0)",39.786347,-104.835741
450,1697453,"June 4, 2020",Alabama,Valhermoso Springs,522 Talucah Rd,7,0,,"522 Talucah Rd, Valhermoso Springs Alabama",,,,
451,1695998,"June 2, 2020",Texas,Dallas,7460 S Westmoreland Rd,1,3,,"7460 S Westmoreland Rd, Dallas Texas","7460, South Westmoreland Road, Dallas, Dallas County, Texas, 75237, United States","(32.655139250000005, -96.88443174400145, 0.0)",32.655139250000005,-96.88443174400145
452,1695586,"June 2, 2020",Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,,"Kewaunee St and Michigan Blvd, Racine Wisconsin",,,,
453,1695645,"June 2, 2020",Illinois,Chicago,8404 S Colfax Ave,0,4,,"8404 S Colfax Ave, Chicago Illinois","8404, South Colfax Avenue, Cheltenham, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States","(41.7424569, -87.56147820849515, 0.0)",41.7424569,-87.56147820849515
454,1694735,"June 1, 2020",Missouri,Saint Louis,1915 Olive St,0,4,,"1915 Olive St, Saint Louis Missouri","1915, Olive Street, Downtown West, City of Saint Louis, Missouri, 63103, United States","(38.63181551353224, -90.20734163715659, 0.0)",38.63181551353224,-90.20734163715659
455,1693340,"May 31, 2020",Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,,"S Carolina Ave and Polk St, Gulfport Mississippi",,,,
456,1693580,"May 31, 2020",Pennsylvania,Philadelphia,700  E Clearfield St,0,4,,"700  E Clearfield St, Philadelphia Pennsylvania","700, East Clearfield Street, Richmond, Philadelphia, Philadelphia County, Pennsylvania, 19134, United States","(39.995315, -75.117589, 0.0)",39.995315,-75.117589
457,1692513,"May 30, 2020",New Jersey,Paterson,E 23rd St and 10th Ave,0,4,,"E 23rd St and 10th Ave, Paterson New Jersey","10, East 23rd Street, Riverside, Paterson, Passaic County, New Jersey, 07514, United States","(40.93980015384615, -74.14530515384615, 0.0)",40.93980015384615,-74.14530515384615
458,1692912,"May 30, 2020",District of Columbia,Washington,300  37th St SE,0,4,,"300  37th St SE, Washington District of Columbia","300, 37th Street Southeast, Fort Dupont, Washington, District of Columbia, 20019, United States","(38.88560445, -76.9527091624161, 0.0)",38.88560445,-76.9527091624161
459,1693064,"May 30, 2020",Texas,Houston,9635 Scott St,1,4,,"9635 Scott St, Houston Texas","Scott Street, Houston, Harris County, Texas, 77051, United States","(29.7263588, -95.3500267, 0.0)",29.7263588,-95.3500267
460,1693246,"May 30, 2020",Florida,Altha,21281 Apachee Rd,2,4,,"21281 Apachee Rd, Altha Florida",,,,
461,1692496,"May 30, 2020",North Carolina,Gastonia,3000  Earl Ln,1,5,,"3000  Earl Ln, Gastonia North Carolina","3000, Earl Lane, Gastonia, Gaston County, North Carolina, 28052, United States","(35.229602, -81.207509, 0.0)",35.229602,-81.207509
462,1692102,"May 29, 2020",Virginia,Portsmouth,500  Edwards St,0,5,,"500  Edwards St, Portsmouth Virginia","500, Edwards Street, Portside Manor, Portsmouth, Virginia, 23704, United States","(36.822662, -76.299267, 0.0)",36.822662,-76.299267
463,1691221,"May 28, 2020",Kentucky,Louisville,601 W Jefferson St,0,7,,"601 W Jefferson St, Louisville Kentucky","Louisville City Hall, 601, West Jefferson Street, Louisville, Jefferson County, Kentucky, 40202, United States","(38.2546263, -85.76055713323035, 0.0)",38.2546263,-85.76055713323035
464,1690922,"May 28, 2020",Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,,"TN 385 and Kirby Pkwy, Memphis Tennessee",,,,
465,1691440,"May 28, 2020",Pennsylvania,Philadelphia,300  N 55th St,1,3,,"300  N 55th St, Philadelphia Pennsylvania","300, North 55th Street, Haddington Homes, Philadelphia, Philadelphia County, Pennsylvania, 19139, United States","(39.965486, -75.230002, 0.0)",39.965486,-75.230002
466,1690369,"May 27, 2020",Massachusetts,Boston,5 Ames St,1,4,,"5 Ames St, Boston Massachusetts","5, Ames Street, Franklin Field Apartments, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States","(42.29051973022516, -71.08656634127814, 0.0)",42.29051973022516,-71.08656634127814
467,1690524,"May 27, 2020",Ohio,Cleveland,12800 Euclid Ave,1,3,,"12800 Euclid Ave, Cleveland Ohio","Euclid Avenue, Euclid, Cleveland, Cuyahoga County, Ohio, 44117, United States","(41.5618381, -81.5435014, 0.0)",41.5618381,-81.5435014
468,1690439,"May 27, 2020",California,San Jose,1100  William Ct,0,5,,"1100  William Ct, San Jose California","1100, East William Court, Little Portugal, San Jose, Santa Clara County, California, 95116, United States","(37.341383, -121.862117, 0.0)",37.341383,-121.862117
469,1689419,"May 27, 2020",Pennsylvania,Philadelphia,1800  Hart Ln,0,4,,"1800  Hart Ln, Philadelphia Pennsylvania","1800, Hart Lane, Philadelphia, Philadelphia County, Pennsylvania, 19134, United States","(39.991852, -75.121559, 0.0)",39.991852,-75.121559
470,1688610,"May 26, 2020",Mississippi,Vicksburg,4045 Clay St,0,4,,"4045 Clay St, Vicksburg Mississippi","4045, Clay Street, Vicksburg, Warren County, Mississippi, 39183, United States","(32.34388044532813, -90.83820528669881, 0.0)",32.34388044532813,-90.83820528669881
471,1689252,"May 26, 2020",Pennsylvania,Philadelphia,2700  N Darian St,0,4,,"2700  N Darian St, Philadelphia Pennsylvania",,,,
472,1688917,"May 26, 2020",Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,,"W Washington Blvd and N Hamlin Blvd, Chicago Illinois",,,,
