index,Incident ID,State,City Or County,Street Address,Killed,Injured,Full_Address,Latitude,Longitude,Date,Year
408,1830092,Texas,Houston,2117 Chenevert St,3,1,"2117 Chenevert St, Houston Texas",29.7437676,-95.3646646,Oct 20,2020
409,1829132,Ohio,Mansfield,136 Sturges Ave,0,5,"136 Sturges Ave, Mansfield Ohio",40.75505649,-82.5235337,Oct 19,2020
410,1828796,Louisiana,New Orleans,2599 N Prieur St,1,3,"2599 N Prieur St, New Orleans Louisiana",29.977273,-90.04853,Oct 19,2020
411,1827437,Maryland,Annapolis,100  Clay St,1,3,"100  Clay St, Annapolis Maryland",38.9798655,-76.49833743,Oct 18,2020
412,1828080,Illinois,Chicago,200  N Sacramento Blvd,1,4,"200  N Sacramento Blvd, Chicago Illinois",41.88504,-87.701427,Oct 18,2020
413,1828019,Tennessee,Nashville,1100  W Grove Ave,0,4,"1100  W Grove Ave, Nashville Tennessee",36.134798,-86.78715,Oct 18,2020
414,1826680,New York,Lockport,43 S Niagara St,1,5,"43 S Niagara St, Lockport New York",43.170086,-78.6961874,Oct 17,2020
415,1826613,South Carolina,Rock Hill,524 N Anderson Rd,0,5,"524 N Anderson Rd, Rock Hill South Carolina",34.95187364,-80.99748094,Oct 17,2020
416,1826444,California,San Jose,175 S Capitol Ave,2,4,"175 S Capitol Ave, San Jose California",37.3595453,-121.8337092,Oct 16,2020
417,1826655,Arizona,Mesa,2115 Guadalupe Rd,1,6,"2115 Guadalupe Rd, Mesa Arizona",33.36394452,-111.8790724,Oct 16,2020
418,1824979,Louisiana,Lafayette,100  Laser Ln,2,2,"100  Laser Ln, Lafayette Louisiana",30.270331,-92.033135,Oct 15,2020
419,1825896,Maryland,Baltimore,2900  Westwood Ave,0,7,"2900  Westwood Ave, Baltimore Maryland",39.3083083,-76.66625541,Oct 15,2020
420,1824073,Pennsylvania,Philadelphia,3900   Buist Ave,0,4,"3900   Buist Ave, Philadelphia Pennsylvania",39.9181715,-75.2330066,Oct 14,2020
421,1821574,South Carolina,Myrtle Beach,1012 US-501,2,3,"1012 US-501, Myrtle Beach South Carolina",33.69563673,-78.89156963,Oct 12,2020
422,1821496,Georgia,Atlanta,330 W Peachtree St NW,0,4,"330 W Peachtree St NW, Atlanta Georgia",33.7635436,-84.38786587,Oct 11,2020
423,1820156,Illinois,Chicago,100  S Keeler Ave,1,3,"100  S Keeler Ave, Chicago Illinois",41.879577,-87.730647,Oct 10,2020
424,1819955,Missouri,Saint Louis (Jennings),8800  Shannon Fox Cir,2,2,"8800  Shannon Fox Cir, Saint Louis (Jennings) Missouri",38.731843,-90.257334,Oct 10,2020
425,1818055,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,"4935 Frankford Ave, Philadelphia Pennsylvania",40.01984744,-75.08070911,Oct 8,2020
426,1817184,New York,Brooklyn,181 Hegeman Ave,1,3,"181 Hegeman Ave, Brooklyn New York",40.65680635,-73.90521498,Oct 7,2020
427,1815308,District of Columbia,Washington,400  Orange St SE,1,3,"400  Orange St SE, Washington District of Columbia",38.84684995,-77.00376007,Oct 5,2020
428,1813872,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,"5462 Massachusetts Ave, Indianapolis Indiana",39.81497953,-86.07509677,Oct 4,2020
429,1814148,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,"1570 Joseph E Boone Blvd NW, Atlanta Georgia",33.76348957,-84.43887386,Oct 4,2020
430,1813306,Tennessee,Clarksville,100  Tiny Town Rd,0,5,"100  Tiny Town Rd, Clarksville Tennessee",36.630173,-87.432776,Oct 3,2020
431,1812838,Washington,Seattle,9700  59th Ave S,0,4,"9700  59th Ave S, Seattle Washington",47.515073,-122.259246,Oct 2,2020
432,1812049,Michigan,Detroit,15018 Houston Whittier St,0,5,"15018 Houston Whittier St, Detroit Michigan",42.42066918,-82.96716282,Oct 1,2020
433,1810696,North Carolina,Greensboro,700  Milton St,0,4,"700  Milton St, Greensboro North Carolina",36.06751,-79.825684,Sep 30,2020
434,1810881,Florida,Jacksonville,12517 Beach Blvd,0,4,"12517 Beach Blvd, Jacksonville Florida",30.2887629,-81.4915596,Sep 30,2020
435,1810358,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,"4217 W Fond du Lac Ave, Milwaukee Wisconsin",43.08193854,-87.9659144,Sep 30,2020
436,1809910,Pennsylvania,Philadelphia,4500  N 19th St,0,5,"4500  N 19th St, Philadelphia Pennsylvania",40.022635,-75.156589,Sep 29,2020
437,1809484,Ohio,Painesville,100  Morse Ave,2,2,"100  Morse Ave, Painesville Ohio",41.72386294,-81.25117326,Sep 29,2020
438,1807325,Michigan,Detroit,6609 Michigan Ave,0,6,"6609 Michigan Ave, Detroit Michigan",42.33104743,-83.12473443,Sep 28,2020
439,1808628,California,San Bernardino,900  N Sierra Way,1,3,"900  N Sierra Way, San Bernardino California",34.115939,-117.285271,Sep 27,2020
440,1807096,Tennessee,Nashville,619 Millwood Dr,0,4,"619 Millwood Dr, Nashville Tennessee",36.13109733,-86.71384259,Sep 27,2020
441,1807046,Pennsylvania,Philadelphia,100  N Lindenwood St,0,4,"100  N Lindenwood St, Philadelphia Pennsylvania",39.961863,-75.225933,Sep 26,2020
442,1806035,Alabama,Enterprise,507 Glover Ave,1,3,"507 Glover Ave, Enterprise Alabama",31.31934407,-85.84701852,Sep 26,2020
443,1806002,Iowa,Waterloo,501 W 4th St,2,6,"501 W 4th St, Waterloo Iowa",42.492634,-92.342537,Sep 26,2020
444,1805722,Illinois,Chicago,2400  W Lithuanian Plaza Ct,0,4,"2400  W Lithuanian Plaza Ct, Chicago Illinois",41.7682602,-87.6882371,Sep 26,2020
445,1806368,Missouri,Saint Louis,4700  Vernon Ave,0,5,"4700  Vernon Ave, Saint Louis Missouri",38.65687465,-90.2545757,Sep 26,2020
446,1806500,Pennsylvania,Philadelphia,1300  Sanger St,0,4,"1300  Sanger St, Philadelphia Pennsylvania",40.026701,-75.078768,Sep 25,2020
447,1802862,Minnesota,Minneapolis,200 W Broadway Ave,0,5,"200 W Broadway Ave, Minneapolis Minnesota",45.011374,-93.3167106,Sep 23,2020
448,1800886,Ohio,Struthers,111 Perry St,1,4,"111 Perry St, Struthers Ohio",41.05146213,-80.58748365,Sep 21,2020
449,1799748,Illinois,Chicago,12200  S May St,0,4,"12200  S May St, Chicago Illinois",41.67209,-87.65053523,Sep 19,2020
450,1799703,Illinois,Chicago,6900  S Claremont Ave,0,4,"6900  S Claremont Ave, Chicago Illinois",41.767767,-87.68212,Sep 19,2020
451,1800188,New Jersey,Plainfield,523 W 3rd St,0,4,"523 W 3rd St, Plainfield New Jersey",40.61288316,-74.42680606,Sep 19,2020
452,1799307,New York,Rochester,278 Pennsylvania Ave,2,14,"278 Pennsylvania Ave, Rochester New York",43.1666065,-77.5828153,Sep 19,2020
453,1800779,Arkansas,West Memphis,900  Winchell St,0,5,"900  Winchell St, West Memphis Arkansas",35.1347,-90.190041,Sep 19,2020
454,1799160,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,"5311 Mabelvale Pike, Little Rock Arkansas",34.70139724,-92.34144659,Sep 18,2020
455,1797620,Pennsylvania,Philadelphia,1800 Wallace St,2,3,"1800 Wallace St, Philadelphia Pennsylvania",39.965893,-75.167398,Sep 16,2020
456,1796684,California,San Jose,600  S 8th St,2,4,"600  S 8th St, San Jose California",37.330548,-121.876208,Sep 15,2020
457,1796638,Illinois,Chicago,3500  W Lawrence Ave,0,5,"3500  W Lawrence Ave, Chicago Illinois",41.9685564,-87.71613464,Sep 15,2020
458,1795391,Louisiana,Baker,Burgess Dr,0,4,"Burgess Dr, Baker Louisiana",30.6040888,-91.1532834,Sep 14,2020
459,1794138,Tennessee,Manchester,I-24 and McMinnville Hwy,3,3,"I-24 and McMinnville Hwy, Manchester Tennessee",35.5131424,-86.0410641,Sep 13,2020
460,1793826,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,"3950 Stahl Dr SE, Grand Rapids Michigan",42.9145322,-85.5705967,Sep 13,2020
461,1793559,Florida,Tampa,5110 N 40th St,0,4,"5110 N 40th St, Tampa Florida",27.99183159,-82.4141892,Sep 13,2020
462,1794086,Illinois,Chicago,6100  S Throop St,1,3,"6100  S Throop St, Chicago Illinois",41.783084,-87.65725,Sep 13,2020
463,1793521,New Jersey,New Brunswick,32 Delafield St,2,7,"32 Delafield St, New Brunswick New Jersey",40.49909352,-74.4565031,Sep 13,2020
464,1792650,Illinois,Chicago,100  N Pine Ave,2,4,"100  N Pine Ave, Chicago Illinois",41.882387,-87.763371,Sep 12,2020
465,1791482,Louisiana,New Orleans,4100  Rayne Dr,3,2,"4100  Rayne Dr, New Orleans Louisiana",29.999099,-90.072074,Sep 10,2020
466,1788401,Maryland,Baltimore,2300  Greenmount Ave,0,5,"2300  Greenmount Ave, Baltimore Maryland",39.31536404,-76.60963104,Sep 8,2020
467,1788168,Louisiana,New Orleans,1500  Freret St,0,4,"1500  Freret St, New Orleans Louisiana",29.943825,-90.084386,Sep 7,2020
468,1787977,Tennessee,Memphis,6555 Lost Oak Dr,0,4,"6555 Lost Oak Dr, Memphis Tennessee",35.06126414,-89.84410174,Sep 6,2020
469,1786829,Colorado,Commerce City,6700  Birch St,0,4,"6700  Birch St, Commerce City Colorado",39.81845866,-104.936453,Sep 6,2020
470,1787286,Missouri,Kansas City,3999 Swope Pkwy,0,6,"3999 Swope Pkwy, Kansas City Missouri",39.03844825,-94.54754824,Sep 6,2020
471,1786890,Missouri,Saint Louis,5700  Minerva Ave,1,3,"5700  Minerva Ave, Saint Louis Missouri",38.667466,-90.281083,Sep 6,2020
472,1787006,Louisiana,New Iberia,1752 Center St,0,5,"1752 Center St, New Iberia Louisiana",29.98750267,-91.83781989,Sep 6,2020
473,1787387,Maryland,Baltimore,4900  Reisterstown Rd,0,4,"4900  Reisterstown Rd, Baltimore Maryland",39.34198445,-76.67815506,Sep 6,2020
474,1786488,Texas,Houston,9940 Fondren Rd,0,4,"9940 Fondren Rd, Houston Texas",29.6560782,-95.5083596,Sep 5,2020
475,1786449,Maryland,Baltimore,2000  W Lexington St,1,3,"2000  W Lexington St, Baltimore Maryland",39.290591,-76.648993,Sep 5,2020
476,1786806,Arkansas,Little Rock,400 President Clinton Ave,0,4,"400 President Clinton Ave, Little Rock Arkansas",34.7476875,-92.2665069,Sep 5,2020
477,1805455,South Carolina,Anderson,R St and Chase Ave,1,3,"R St and Chase Ave, Anderson South Carolina",34.527349,-82.48418,Sep 3,2020
478,1785358,Florida,Miami,2000  NW 71st St,1,3,"2000  NW 71st St, Miami Florida",25.839341,-80.230413,Sep 3,2020
479,1785108,Pennsylvania,Philadelphia,700  E Chelten Ave,0,6,"700  E Chelten Ave, Philadelphia Pennsylvania",40.044289,-75.1659,Sep 3,2020
480,1785593,Arkansas,Little Rock,19 Nandina Cir,0,4,"19 Nandina Cir, Little Rock Arkansas",34.654174,-92.431086,Sep 3,2020
481,1783582,Pennsylvania,Philadelphia,1800  Moore St,2,2,"1800  Moore St, Philadelphia Pennsylvania",39.928806,-75.175465,Sep 2,2020
482,1784141,Georgia,Albany,1400  E Residence Ave,1,3,"1400  E Residence Ave, Albany Georgia",31.582041,-84.1198,Sep 2,2020
483,1825993,Pennsylvania,Philadelphia,1500  W Clearfield St,0,5,"1500  W Clearfield St, Philadelphia Pennsylvania",40.00016,-75.155078,Aug 31,2020
484,1782962,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,"2660 Old Bainbridge Rd, Tallahassee Florida",30.48003581,-84.3167568,Aug 31,2020
485,1780301,Kentucky,Lexington,545 N Upper St,0,7,"545 N Upper St, Lexington Kentucky",38.0546493,-84.48873401,Aug 30,2020
486,1780199,Illinois,Zion,2300  Joppa Ave,1,3,"2300  Joppa Ave, Zion Illinois",42.45402,-87.853372,Aug 30,2020
487,1779981,New York,Buffalo,500  Fillmore Ave,1,4,"500  Fillmore Ave, Buffalo New York",42.88705067,-78.83935374,Aug 30,2020
488,1784122,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,"5317 Oxford Ave, Philadelphia Pennsylvania",40.02890888,-75.08520088,Aug 30,2020
489,1779718,Illinois,Chicago,11601 S Western Ave,1,4,"11601 S Western Ave, Chicago Illinois",41.682405,-87.68046094,Aug 30,2020
490,1780091,Kentucky,Madisonville,400  Elm St,0,5,"400  Elm St, Madisonville Kentucky",37.335783,-87.504939,Aug 30,2020
491,1778571,Illinois,Rock Island,1800 2nd Ave,1,5,"1800 2nd Ave, Rock Island Illinois",41.510145,-90.513777,Aug 29,2020
492,1778435,Minnesota,Minneapolis,2400  Irving Ave N,0,4,"2400  Irving Ave N, Minneapolis Minnesota",44.9781921,-93.2994505,Aug 28,2020
493,1778542,Pennsylvania,Chester,2900  W 2nd St,1,3,"2900  W 2nd St, Chester Pennsylvania",39.8363627,-75.3793086,Aug 28,2020
494,1779023,Texas,Dallas,2600  Elm St,1,4,"2600  Elm St, Dallas Texas",32.784043,-96.786382,Aug 28,2020
495,1777607,Oregon,Portland,10500  NE Halsey St,1,3,"10500  NE Halsey St, Portland Oregon",45.5335814,-122.5758782,Aug 27,2020
496,1777180,Michigan,Pontiac,252 Carriage Circle Dr,3,1,"252 Carriage Circle Dr, Pontiac Michigan",42.63206786,-83.26167142,Aug 26,2020
497,1777400,Pennsylvania,Philadelphia,5500  Chew Ave,0,4,"5500  Chew Ave, Philadelphia Pennsylvania",40.04332,-75.161499,Aug 26,2020
498,1776189,Virginia,Norfolk,800  E Princess Anne Rd,0,5,"800  E Princess Anne Rd, Norfolk Virginia",36.857574,-76.276222,Aug 25,2020
499,1775249,New York,Rochester,70  Flower St,0,4,"70  Flower St, Rochester New York",43.17648205,-77.61593195,Aug 25,2020
500,1774123,Michigan,Detroit,11938 E McNichols Rd,0,4,"11938 E McNichols Rd, Detroit Michigan",42.4193932,-83.0288484,Aug 24,2020
501,1773194,California,Sacramento,1200  Helena Ave,1,3,"1200  Helena Ave, Sacramento California",38.616462,-121.439084,Aug 24,2020
502,1774138,Florida,West Palm Beach,1000  18th St,0,4,"1000  18th St, West Palm Beach Florida",26.729438,-80.06132,Aug 24,2020
503,1773996,Virginia,Richmond,2300  Bethel St,1,4,"2300  Bethel St, Richmond Virginia",37.555212,-77.418447,Aug 24,2020
504,1772623,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,"2901 W 28th Ave, Pine Bluff Arkansas",34.2019,-92.032557,Aug 23,2020
505,1772513,New York,Brooklyn,2946 W 23rd St,1,3,"2946 W 23rd St, Brooklyn New York",40.57468251,-73.98992444,Aug 23,2020
506,1772438,Illinois,Champaign,100  Kenwood Rd,0,4,"100  Kenwood Rd, Champaign Illinois",40.11358047,-88.28620325,Aug 23,2020
507,1773006,Illinois,Chicago,6600 S Halsted St,0,4,"6600 S Halsted St, Chicago Illinois",41.77403595,-87.64501919,Aug 23,2020
508,1772764,Illinois,Rockford,1300  10th St,1,3,"1300  10th St, Rockford Illinois",42.254077,-89.075189,Aug 22,2020
509,1769444,Pennsylvania,Philadelphia,700  S 55th St,0,4,"700  S 55th St, Philadelphia Pennsylvania",39.949594,-75.233242,Aug 19,2020
510,1769489,Illinois,Chicago,8500  S Parnell Ave,0,6,"8500  S Parnell Ave, Chicago Illinois",41.739499,-87.637764,Aug 19,2020
511,1767747,Illinois,Rockford,3001 Harney Ct,0,4,"3001 Harney Ct, Rockford Illinois",42.261662,-89.048798,Aug 18,2020
512,1767402,Texas,Dayton,County Rd 4901,3,2,"County Rd 4901, Dayton Texas",39.745144,-84.265202,Aug 17,2020
513,1765624,Ohio,Cincinnati,700  Chalfonte Pl,1,3,"700  Chalfonte Pl, Cincinnati Ohio",39.150064,-84.487695,Aug 16,2020
514,1765636,Ohio,Cincinnati,70 E McMicken Ave,2,9,"70 E McMicken Ave, Cincinnati Ohio",39.11525489,-84.51499547,Aug 16,2020
515,1765658,Kentucky,Lexington,1000  Newtown Ct,1,3,"1000  Newtown Ct, Lexington Kentucky",38.077166,-84.493804,Aug 16,2020
516,1766423,Ohio,Cincinnati,700  Chalfonte Pl,1,3,"700  Chalfonte Pl, Cincinnati Ohio",39.150064,-84.487695,Aug 16,2020
517,1766380,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,"W Alameda Ave and S Federal Blvd, Denver Colorado",39.7110066,-105.0244649,Aug 16,2020
518,1765890,New York,Rochester,501 Thurston Rd,0,5,"501 Thurston Rd, Rochester New York",43.1349323,-77.6512,Aug 15,2020
519,1764756,Alabama,Troy,4100 US-231 S,2,3,"4100 US-231 S, Troy Alabama",31.8039165,-85.9865788,Aug 15,2020
520,1764619,New York,New York (Manhattan),111 Lenox Ave,0,4,"111 Lenox Ave, New York (Manhattan) New York",40.80184335,-73.9503028,Aug 14,2020
521,1762951,New Jersey,Newark,N 12th St,1,4,"N 12th St, Newark New Jersey",40.7675713,-74.188803,Aug 12,2020
522,1762997,Ohio,Dayton,2049 Catalpa Dr,1,3,"2049 Catalpa Dr, Dayton Ohio",39.78505657,-84.22573275,Aug 12,2020
523,1759873,Colorado,Denver,1400  W Byers Pl,0,9,"1400  W Byers Pl, Denver Colorado",39.712066,-105.006436,Aug 9,2020
524,1758966,District of Columbia,Washington,3300  Dubois Pl SE,1,21,"3300  Dubois Pl SE, Washington District of Columbia",38.8853842,-76.95957477,Aug 9,2020
525,1760207,Mississippi,Jackson,3600  Cromwell St,0,4,"3600  Cromwell St, Jackson Mississippi",32.34316,-90.214896,Aug 9,2020
526,1760261,Texas,Houston,9700 Homestead Rd,0,4,"9700 Homestead Rd, Houston Texas",29.85213175,-95.29994565,Aug 9,2020
527,1759425,Kentucky,Paducah,900  Boyd St,1,4,"900  Boyd St, Paducah Kentucky",37.091411,-88.610443,Aug 8,2020
528,1758838,Pennsylvania,Philadelphia,1101 N 38th St,0,6,"1101 N 38th St, Philadelphia Pennsylvania",39.973368,-75.199158,Aug 8,2020
529,1759439,Massachusetts,Brockton,124 Laureston St,0,5,"124 Laureston St, Brockton Massachusetts",42.0682128,-71.01905978,Aug 8,2020
530,1759237,Alabama,Birmingham (Ensley),426 18th St,1,5,"426 18th St, Birmingham (Ensley) Alabama",33.5145258,-86.89695564,Aug 8,2020
531,1758774,New York,Albany,First St and Quail St,1,3,"First St and Quail St, Albany New York",42.659046,-73.7798318,Aug 8,2020
532,1757380,California,Oakland,4500  Fairfax Ave,1,3,"4500  Fairfax Ave, Oakland California",37.780711,-122.205662,Aug 6,2020
533,1756248,Illinois,Chicago,700  S Karlov Ave,0,4,"700  S Karlov Ave, Chicago Illinois",41.872194,-87.727947,Aug 5,2020
534,1755566,Wisconsin,Madison,333 S Rosa Rd,0,4,"333 S Rosa Rd, Madison Wisconsin",43.06290367,-89.47832911,Aug 4,2020
535,1755297,District of Columbia,Washington,5400  Georgia Ave NW,0,4,"5400  Georgia Ave NW, Washington District of Columbia",38.955262,-77.028003,Aug 4,2020
536,1754640,Missouri,Saint Louis,5300  Bircher Blvd,1,3,"5300  Bircher Blvd, Saint Louis Missouri",38.688115,-90.251733,Aug 4,2020
537,1754672,Connecticut,Hartford,818 Windsor St,1,5,"818 Windsor St, Hartford Connecticut",41.7899986,-72.6684319,Aug 4,2020
538,1754363,New York,Bronx,450 St Ann's Ave,0,4,"450 St Ann's Ave, Bronx New York",40.81186177,-73.91423344,Aug 3,2020
539,1753320,Pennsylvania,Philadelphia,3100  Weymouth St,0,4,"3100  Weymouth St, Philadelphia Pennsylvania",39.995488,-75.117296,Aug 2,2020
540,1753561,New Jersey,Newark,200  6th Ave,0,5,"200  6th Ave, Newark New Jersey",40.75615548,-74.18607766,Aug 2,2020
541,1752100,Illinois,Chicago,100  N Laporte Ave,1,4,"100  N Laporte Ave, Chicago Illinois",41.883205,-87.749159,Aug 1,2020
542,1753235,Texas,Pointblank,4411 Counts Rd,2,3,"4411 Counts Rd, Pointblank Texas",30.748112,-95.21901162,Aug 1,2020
543,1751949,Colorado,Denver,3000  W Virginia Ave,1,4,"3000  W Virginia Ave, Denver Colorado",39.707572,-105.025238,Aug 1,2020
544,1752790,Alabama,Montgomery,1100  Eastern Blvd,0,4,"1100  Eastern Blvd, Montgomery Alabama",32.3272497,-86.2401396,Aug 1,2020
545,1752019,Pennsylvania,Philadelphia,2500  Ingersoll St,2,2,"2500  Ingersoll St, Philadelphia Pennsylvania",39.976312,-75.176862,Jul 31,2020
546,1750250,Michigan,Detroit,5200  Canton St,0,4,"5200  Canton St, Detroit Michigan",42.374295,-83.022426,Jul 29,2020
547,1749873,Ohio,Elyria,537 Willow Park Rd,5,0,"537 Willow Park Rd, Elyria Ohio",41.3837292,-82.11427101,Jul 29,2020
548,1749746,Missouri,Saint Louis,5500  Floy Ave,3,2,"5500  Floy Ave, Saint Louis Missouri",38.708065,-90.257294,Jul 29,2020
549,1749281,Delaware,Wilmington,1100  Beech St,2,2,"1100  Beech St, Wilmington Delaware",39.738206,-75.566528,Jul 28,2020
550,1749535,Wisconsin,Milwaukee,2600  W Atkinson Ave,0,4,"2600  W Atkinson Ave, Milwaukee Wisconsin",43.096515,-87.945855,Jul 28,2020
551,1748134,Washington,Federal Way,2410 S 312th St,1,3,"2410 S 312th St, Federal Way Washington",47.32239317,-122.3025161,Jul 27,2020
552,1747700,Illinois,Chicago,705 E 92nd Pl,1,4,"705 E 92nd Pl, Chicago Illinois",41.7265028,-87.60668832,Jul 27,2020
553,1746441,Michigan,Flint,4462 Corunna Rd,1,3,"4462 Corunna Rd, Flint Michigan",43.00212723,-83.77052888,Jul 26,2020
554,1746282,Kentucky,Louisville,I-64,1,3,"I-64, Louisville Kentucky",38.2768762,-85.8203253,Jul 26,2020
555,1746417,Colorado,Commerce City,6300  Ivanhoe St,1,3,"6300  Ivanhoe St, Commerce City Colorado",39.811185,-104.920958,Jul 26,2020
556,1748023,Arkansas,Magnolia,1000  W Monroe St,0,4,"1000  W Monroe St, Magnolia Arkansas",33.26436434,-93.25306943,Jul 26,2020
557,1746582,Michigan,Flint,4813 Clio Rd,0,6,"4813 Clio Rd, Flint Michigan",43.058102,-83.733281,Jul 25,2020
558,1745903,North Carolina,Raleigh,503 Bragg St,0,4,"503 Bragg St, Raleigh North Carolina",35.765796,-78.632536,Jul 25,2020
559,1746160,Florida,Miami,2900  Northwest 51st St,1,3,"2900  Northwest 51st St, Miami Florida",25.8205684,-80.24278002,Jul 25,2020
560,1746674,Texas,Dallas,525 S Riverfront Blvd,0,4,"525 S Riverfront Blvd, Dallas Texas",32.7693768,-96.81126402,Jul 25,2020
561,1745737,California,Manteca,4447 Woodward Ave,0,7,"4447 Woodward Ave, Manteca California",37.775761,-121.201137,Jul 25,2020
562,1743488,Virginia,Petersburg,Wesley St,0,4,"Wesley St, Petersburg Virginia",37.216612,-77.409919,Jul 23,2020
563,1743108,Michigan,Warren,28200  Lawson St,0,4,"28200  Lawson St, Warren Michigan",42.4643892,-82.9777377,Jul 22,2020
564,1741838,Illinois,Chicago,1018 W 79th St,0,15,"1018 W 79th St, Chicago Illinois",41.75079035,-87.64969151,Jul 21,2020
565,1740533,Virginia,Richmond,6850 Forest Hill Ave,1,4,"6850 Forest Hill Ave, Richmond Virginia",37.53844715,-77.5211076,Jul 20,2020
566,1740013,Illinois,Chicago,11300  South Carpenter St,2,3,"11300  South Carpenter St, Chicago Illinois",41.6885179,-87.64862527,Jul 19,2020
567,1739658,District of Columbia,Washington,3600  14th St NW,1,8,"3600  14th St NW, Washington District of Columbia",38.9364355,-77.032968,Jul 19,2020
568,1739917,Michigan,Detroit,9122 Dexter Ave,4,0,"9122 Dexter Ave, Detroit Michigan",42.36973035,-83.1172228,Jul 19,2020
569,1738635,Illinois,Chicago,1600  S Keeler Ave,1,4,"1600  S Keeler Ave, Chicago Illinois",41.858675,-87.729947,Jul 18,2020
570,1739413,Florida,Madison,SW Louisiana Terrace,0,4,"SW Louisiana Terrace, Madison Florida",32.397692,-91.188204,Jul 17,2020
571,1736383,Louisiana,Shreveport,6725 Buncombe Rd,1,3,"6725 Buncombe Rd, Shreveport Louisiana",32.41419079,-93.88360422,Jul 15,2020
572,1733702,New York,Brooklyn,Remsen Ave,0,6,"Remsen Ave, Brooklyn New York",40.6355996,-73.9008128,Jul 13,2020
573,1734064,Kentucky,Louisville,1200  W Hill St,1,3,"1200  W Hill St, Louisville Kentucky",38.2272155,-85.7754851,Jul 13,2020
574,1734058,Washington,Kent,23201 Pacific Hwy South,0,6,"23201 Pacific Hwy South, Kent Washington",47.3936528,-122.295574,Jul 13,2020
575,1732485,Louisiana,Baton Rouge,4718 Plank Rd,1,7,"4718 Plank Rd, Baton Rouge Louisiana",30.49306125,-91.15532013,Jul 12,2020
576,1732688,Michigan,Lansing,3029 BeauJardin Dr,0,5,"3029 BeauJardin Dr, Lansing Michigan",42.684566,-84.507645,Jul 12,2020
577,1732365,Florida,Fort Lauderdale,3000  NW 12th Ct,2,2,"3000  NW 12th Ct, Fort Lauderdale Florida",26.1410007,-80.1633554,Jul 12,2020
578,1733188,Illinois,Chicago,700  W 66th Pl,1,3,"700  W 66th Pl, Chicago Illinois",41.773497,-87.642807,Jul 12,2020
579,1732229,Illinois,Chicago,1100  N Lawndale Ave,1,4,"1100  N Lawndale Ave, Chicago Illinois",41.9010195,-87.71921197,Jul 12,2020
580,1731349,New York,Rochester,485 N Clinton Ave,0,6,"485 N Clinton Ave, Rochester New York",43.1669771,-77.6112202,Jul 11,2020
581,1732321,Delaware,Wilmington,600  N Pine St,0,5,"600  N Pine St, Wilmington Delaware",39.739464,-75.543967,Jul 11,2020
582,1727567,Illinois,Chicago,1305 W 76th St,0,6,"1305 W 76th St, Chicago Illinois",41.75516015,-87.65671567,Jul 6,2020
583,1725883,Illinois,Chicago,3700  W Jackson Blvd,0,4,"3700  W Jackson Blvd, Chicago Illinois",41.8774916,-87.6912769,Jul 5,2020
584,1725802,Iowa,Davenport,1000  W 3rd St,1,3,"1000  W 3rd St, Davenport Iowa",41.52245745,-90.58754514,Jul 5,2020
585,1725167,New York,New York (Manhattan),549 Academy St,0,5,"549 Academy St, New York (Manhattan) New York",40.8628867,-73.92246178,Jul 5,2020
586,1725108,South Carolina,Greenville,1701 White Horse Rd,2,8,"1701 White Horse Rd, Greenville South Carolina",34.79408005,-82.42025025,Jul 5,2020
587,1726770,Arkansas,Helena,1317 Perry St,1,3,"1317 Perry St, Helena Arkansas",34.52961772,-90.6006225,Jul 5,2020
588,1725379,Wisconsin,Milwaukee,5800  W Hope Ave,0,4,"5800  W Hope Ave, Milwaukee Wisconsin",43.093677,-87.98666,Jul 5,2020
589,1726446,Texas,Houston,Service Rd and Holcombe Blvd,0,4,"Service Rd and Holcombe Blvd, Houston Texas",29.7061465,-95.4302439,Jul 5,2020
590,1725327,Maryland,Cambridge,700  Weaver Ave,0,4,"700  Weaver Ave, Cambridge Maryland",38.566703,-76.089648,Jul 5,2020
591,1725145,Illinois,Chicago,1500  S Millard Ave,1,5,"1500  S Millard Ave, Chicago Illinois",41.860663,-87.716583,Jul 5,2020
592,1727515,Mississippi,Greenville,Union St,0,4,"Union St, Greenville Mississippi",33.4173296,-91.0563379,Jul 5,2020
593,1725670,Georgia,Atlanta,1600  Lakewood Ave,0,5,"1600  Lakewood Ave, Atlanta Georgia",33.6991263,-84.392375,Jul 4,2020
594,1725407,Massachusetts,Lynn,134 Fayette St,1,4,"134 Fayette St, Lynn Massachusetts",42.47124625,-70.93807985,Jul 4,2020
595,1724231,Michigan,Detroit,8340 Homer St,2,3,"8340 Homer St, Detroit Michigan",42.30403949,-83.12580182,Jul 4,2020
596,1725098,Illinois,Chicago,8300  S Kingston Ave,1,3,"8300  S Kingston Ave, Chicago Illinois",41.744003,-87.562579,Jul 4,2020
